Term,Semester,Year,CRN,Subject,Number,Section,Title,Instructor,Credits,Max,Enroll,SectionType,ContactHours,InstructorType,CourseType
201830,Fall,2017,33601,CSIS,11,3EB,Prob Solving With Spreadsheets,Roberts,1,16,13,Lecture,1.5,P,B
201830,Fall,2017,30910,CSIS,11,2EA,Prob Solving With Spreadsheets,Roberts,1,16,15,Lecture,1.5,P,B
201830,Fall,2017,33605,CSIS,11,3EA,Prob Solving With Spreadsheets,Roberts,1,16,16,Lecture,1.5,P,B
201830,Fall,2017,34074,CSIS,11,2EB,Prob Solving With Spreadsheets,Roberts,1,16,16,Lecture,1.5,P,B
201830,Fall,2017,33604,CSIS,11,01B,Prob Solving With Spreadsheets,White,1,16,15,Lecture,1.5,F,B
201830,Fall,2017,33602,CSIS,11,01A,Prob Solving With Spreadsheets,White,1,16,16,Lecture,1.5,F,B
201830,Fall,2017,30474,CSIS,110,01F,Intro CS:MM Python Prg-Lab,Egan,0,16,14,Lab,2,T,M
201830,Fall,2017,32708,CSIS,110,05F,Intro CS:MM Python Prg Lab,Egan,0,16,15,Lab,2,T,M
201830,Fall,2017,30110,CSIS,110,7,Intro CS: MM Python Prg,Egan,3,32,29,Lecture,2,T,M
201830,Fall,2017,34374,CSIS,110,BET,Intro to Computer Science/Beth,Flatland,3,31,31,Lecture,2,T,M
201830,Fall,2017,34373,CSIS,110,BEL,Intro to Computer Sci - BE Lab,Goldstein,0,25,25,Lab,2,T,M
201830,Fall,2017,30113,CSIS,110,09F,Intro CS:Linux Systems Lab,Goldstein,0,16,10,Lab,2,T,M
201830,Fall,2017,33607,CSIS,110,MHL,Mohan HS:  Intro to CS Lab,Matthews,0,25,17,Lab,2,T,M
201830,Fall,2017,30136,CSIS,110,11,Intro CS: Linux Systems,Goldstein,3,16,10,Lecture,2,T,M
201830,Fall,2017,32712,CSIS,110,8ET,Intro CS: MM Python Prg Lab,Mehta,0,16,9,Lab,2,P,M
201830,Fall,2017,32711,CSIS,110,6ET,Intro CS: MM Python Prg-Lab,Mehta,0,16,10,Lab,2,P,M
201830,Fall,2017,32709,CSIS,110,6E,Intro CS: MM Python Prg,Mehta,3,32,19,Lecture,2,P,M
201830,Fall,2017,30112,CSIS,110,08H,Intro CS: Music Python -Lab,Vandenberg,0,16,12,Lab,2,T,M
201830,Fall,2017,30147,CSIS,110,29F,Intro CS: Music Python-Lab,Vandenberg,0,16,16,Lab,2,T,M
201830,Fall,2017,33608,CSIS,110,MH,Mohan HS: Intro to CS,Vandenberg,3,25,17,Lecture,2,T,M
201830,Fall,2017,30527,CSIS,110,9,Intro CS:Music Python,Vandenberg,3,32,28,Lecture,2,T,M
201830,Fall,2017,30111,CSIS,110,28H,Intro CS:MM Python Prg-Lab,White,0,16,9,Lab,2,F,M
201830,Fall,2017,30114,CSIS,110,F05,Intro CS:MM Python Prg-Lab,White,0,16,12,Lab,2,F,M
201830,Fall,2017,30109,CSIS,110,5,Intro CS:MM Python Prg,White,3,32,21,Lecture,2,F,M
201830,Fall,2017,30308,CSIS,114,08T,Management Information Sys-Lab,Armitage,0,16,16,Lab,2,F,B
201830,Fall,2017,30573,CSIS,114,10T,Management Information Sys-Lab,Armitage,0,16,16,Lab,2,F,B
201830,Fall,2017,30572,CSIS,114,6,Management Information Systems,Armitage,3,32,32,Lecture,2,F,B
201830,Fall,2017,30310,CSIS,114,05M,Management Information Sys-Lab,Breimer,0,16,16,Lab,2,T,B
201830,Fall,2017,32717,CSIS,114,01M,Management Information Sys-Lab,Breimer,0,16,16,Lab,2,T,B
201830,Fall,2017,30361,CSIS,114,1,Management Information Systems,Breimer,3,32,32,Lecture,2,T,B
201830,Fall,2017,34266,CSIS,114,09M,Management Information Sys-Lab,Cotler,0,16,16,Lab,2,T,B
201830,Fall,2017,30306,CSIS,114,01F,Management Information Sys-Lab,Cotler,0,17,17,Lab,2,T,B
201830,Fall,2017,30300,CSIS,114,23,Management Information Systems,Cotler,3,33,33,Lecture,2,T,B
201830,Fall,2017,30307,CSIS,114,9EW,Management Information Sys-Lab,Cramer,0,16,16,Lab,2,P,B
201830,Fall,2017,30363,CSIS,114,7EM,Management Information Sys-lab,Cramer,0,16,16,Lab,2,P,B
201830,Fall,2017,30362,CSIS,114,3E,Management Information Systems,Cramer,3,32,32,Lecture,2,P,B
201830,Fall,2017,30364,CSIS,114,24T,Management Information Sys-lab,Liu,0,16,11,Lab,2,T,B
201830,Fall,2017,30365,CSIS,114,04H,Management Information Sys-lab,Liu,0,16,13,Lab,2,T,B
201830,Fall,2017,30309,CSIS,114,10,Management Information Systems,Liu,3,32,24,Lecture,2,T,B
201830,Fall,2017,33609,CSIS,115,7,Database Design and App fo Bus,Armitage,3,16,15,Lecture,3,F,N
201830,Fall,2017,30943,CSIS,115,6EH,Database Design and App fo Bus,Greiner,3,16,15,Lecture,3,P,N
201830,Fall,2017,31230,CSIS,115,6,Database Design and App fo Bus,White,3,16,16,Lecture,3,F,N
201830,Fall,2017,30466,CSIS,120,13W,Intro to Software Dev - Lab,Small,0,16,14,Lab,2,T,M
201830,Fall,2017,31033,CSIS,120,05W,Intro to Software Dev - Lab,Small,0,16,14,Lab,2,T,M
201830,Fall,2017,31032,CSIS,120,9,Intro to Software Development,Small,4,32,28,Lecture,3,T,M
201830,Fall,2017,34090,CSIS,200,3,Intro to CyberSecurity,Armitage,3,24,17,Lecture,3,F,N
201830,Fall,2017,33871,CSIS,200,12,Software tools for Physicists,Bellis,3,36,35,Lecture,3,T,N
201830,Fall,2017,34294,CSIS,210,01W,Data Structures-Lab,Teresco,0,16,8,Lab,2,T,M
201830,Fall,2017,30116,CSIS,210,05W,Data Structures-Lab,Teresco,0,16,16,Lab,2,T,M
201830,Fall,2017,30115,CSIS,210,5,Data Structures,Teresco,3,24,24,Lecture,3,T,M
201830,Fall,2017,32869,CSIS,210,09W,Data Structures - Lab,Yoder,0,16,12,Lab,2,T,M
201830,Fall,2017,33651,CSIS,210,W13,Data Structures-Lab,Yoder,0,16,12,Lab,2,T,M
201830,Fall,2017,32868,CSIS,210,11,Data Structures,Yoder,3,32,24,Lecture,3,T,M
201830,Fall,2017,33090,CSIS,220,01M,Assembly Lang and Comp Arc-Lab,DiTursi,0,16,8,Lab,2,F,M
201830,Fall,2017,30192,CSIS,220,09M,Assembly Lang and Comp Arc-Lab,DiTursi,0,16,10,Lab,2,F,M
201830,Fall,2017,30193,CSIS,220,25M,Assembly Lang and Comp Arc-Lab,DiTursi,0,16,16,Lab,2,F,M
201830,Fall,2017,33089,CSIS,220,4,Assembly Lang and Comp Archtcr,DiTursi,4,24,13,Lecture,3,F,M
201830,Fall,2017,30117,CSIS,220,6,Assembly Lang and Comp Archtcr,DiTursi,4,24,21,Lecture,3,F,M
201830,Fall,2017,30896,CSIS,251,7EM,Discrete Structures I-Lab,Matthews,0,18,11,Lab,1.5,T,M
201830,Fall,2017,30897,CSIS,251,3EM,Discrete Structures I-Lab,Matthews,0,19,17,Lab,1.5,T,M
201830,Fall,2017,33095,CSIS,251,13M,Discrete Structures-Lab,Matthews,0,18,18,Lab,1.5,T,M
201830,Fall,2017,33094,CSIS,251,10,Discrete Structures,Matthews,4,24,19,Lecture,2,T,M
201830,Fall,2017,31545,CSIS,251,8,Discrete Structures,Matthews,4,32,27,Lecture,2,T,M
201830,Fall,2017,30456,CSIS,350,13,Database Management Systems,Vandenberg,3,28,28,Lecture,3,T,M
201830,Fall,2017,33612,CSIS,380,09W,Computer Graphics - Lab,Flatland,0,18,18,Lab,2,T,M
201830,Fall,2017,33611,CSIS,380,11,Computer Graphics,Flatland,3,18,18,Lecture,2,T,M
201830,Fall,2017,33613,CSIS,400,8,Unix/Linux,Goldstein,3,16,16,Lecture,3,T,M
201830,Fall,2017,33794,CSIS,400,4,Parallel Proc/High Perf Comp,Teresco,3,17,15,Lecture,3,T,M
201830,Fall,2017,34098,CSIS,401,05F,Robotics Lab,Liu,0,16,16,Lab,2,T,M
201830,Fall,2017,34100,CSIS,401,05M,Robotics,Small,3,16,16,Lecture,2,T,M
201830,Fall,2017,34102,CSIS,410,9EW,Software Engineering I,Cotler,3,24,14,Lecture,2,T,M
201830,Fall,2017,32721,CSIS,410,12H,Software Engineering I-Lab,Fryling,0,16,7,Lab,2,T,M
201830,Fall,2017,33230,CSIS,410,12T,Software Engineering I -Lab,Fryling,0,16,15,Lab,2,T,M
201830,Fall,2017,33652,CSIS,410,10T,Software Engineering I-Lab,Fryling,0,16,15,Lab,2,T,M
201830,Fall,2017,30118,CSIS,410,W9E,Software Engineering I,Fryling,3,24,23,Lecture,2,T,M
201840,Spring,2018,40038,CSIS,10,8EH,Intro to Computer App.-Lab,Arunasalem,0,16,16,Lab,2,P,B
201840,Spring,2018,40040,CSIS,10,6ET,Intro to Computer App.-Lab,Arunasalem,0,16,16,Lab,2,P,B
201840,Spring,2018,40870,CSIS,10,T6E,Intro to Computer App.-Lab,Demissie,0,16,16,Lab,2,P,B
201840,Spring,2018,42658,CSIS,10,13,Intro to Computer Applications,Goldstein,3,32,32,Lecture,2,T,B
201840,Spring,2018,40037,CSIS,10,2E,Intro to Computer Applications,Rivituso,3,32,32,Lecture,2,P,B
201840,Spring,2018,40041,CSIS,10,04T,Intro to Computer App.-Lab,White,0,16,16,Lab,2,F,B
201840,Spring,2018,44487,CSIS,11,05B,Prob Solving Spreadsheets,Ekblaw,1,16,14,Lecture,1.5,P,B
201840,Spring,2018,43905,CSIS,11,5EA,Prob Solving Spreadsheets,Ekblaw,1,16,15,Lecture,1.5,P,B
201840,Spring,2018,43901,CSIS,11,3EA,Prob Solving Spreadsheets,Roberts,1,16,16,Lecture,1.5,P,B
201840,Spring,2018,43999,CSIS,11,3EB,Prob Solving Spreadsheets,Roberts,1,16,16,Lecture,1.5,P,B
201840,Spring,2018,42660,CSIS,110,05F,Intro to CS: MM Python Lab,Egan,0,16,16,Lab,2,T,M
201840,Spring,2018,43870,CSIS,110,04H,Intro to CS: MM Python-Lab,Egan,0,16,16,Lab,2,T,M
201840,Spring,2018,40357,CSIS,110,7,Intro to CS: MM Python,Egan,3,32,32,Lecture,2,T,M
201840,Spring,2018,42890,CSIS,110,F09,Intro to CS: MM Python Lab,Goldstein,0,16,16,Lab,2,T,M
201840,Spring,2018,42888,CSIS,110,H06,Intro to CS: MM Python Lab,Matthews,0,17,16,Lab,2,T,M
201840,Spring,2018,42886,CSIS,110,9,Intro to CS: MM Python,Matthews,3,33,32,Lecture,2,T,M
201840,Spring,2018,40197,CSIS,114,05F,Management Information Sys-Lab,Armitage,0,16,15,Lab,2,F,B
201840,Spring,2018,40362,CSIS,114,24H,Management Information Sys-Lab,Armitage,0,16,16,Lab,2,F,B
201840,Spring,2018,40275,CSIS,114,5,Management Information Systems,Armitage,3,32,31,Lecture,2,F,B
201840,Spring,2018,40196,CSIS,114,W9E,Management Information Sys-Lab,"Armitage, Linda",0,16,14,Lab,2,P,B
201840,Spring,2018,40153,CSIS,114,3E,Management Information Systems,"Armitage, Linda",3,32,30,Lecture,2,P,B
201840,Spring,2018,40658,CSIS,114,3,Management Information Systems,Cotler,3,32,32,Lecture,2,T,B
201840,Spring,2018,42661,CSIS,114,9EW,Management Information Sys-Lab,Dickinson,0,16,14,Lab,2,P,B
201840,Spring,2018,40194,CSIS,114,7EM,Management Information Sys-Lab,Dickinson,0,16,16,Lab,2,P,B
201840,Spring,2018,40121,CSIS,114,23E,Management Information Systems,Dickinson,3,32,30,Lecture,2,P,B
201840,Spring,2018,40195,CSIS,114,04H,Management Information Sys-Lab,DiTursi,0,16,16,Lab,2,F,B
201840,Spring,2018,40873,CSIS,114,03F,Management Information Sys-Lab,DiTursi,0,16,16,Lab,2,F,B
201840,Spring,2018,40192,CSIS,114,ME7,Management Information Sys-Lab,Liu,0,16,16,Lab,2,T,B
201840,Spring,2018,40977,CSIS,115,8,Database Design and App fo Bus,Armitage,3,16,16,Lecture,3,F,N
201840,Spring,2018,43996,CSIS,115,10,Database Design and App fo Bus,Vandenberg,3,16,16,Lecture,3,T,N
201840,Spring,2018,40053,CSIS,120,09M,Intro to Software Dev-Lab,Liu,0,16,9,Lab,2,T,M
201840,Spring,2018,40487,CSIS,120,10H,Intro to Software Dev-Lab,Liu,0,16,11,Lab,2,T,M
201840,Spring,2018,40486,CSIS,120,8,Intro to Software Development,Liu,4,32,20,Lecture,3,T,M
201840,Spring,2018,43589,CSIS,120,25W,Intro to Software Dev-Lab,Small,0,16,14,Lab,2,T,M
201840,Spring,2018,40052,CSIS,120,13W,Intro to Software Dev-Lab,Small,0,16,16,Lab,2,T,M
201840,Spring,2018,40051,CSIS,120,9,Intro to Software Development,Small,4,32,30,Lecture,3,T,M
201840,Spring,2018,42894,CSIS,120,01M,Intro to Software Dev-Lab,White,0,16,7,Lab,2,F,M
201840,Spring,2018,40876,CSIS,120,05W,Intro to Software Dev-Lab,White,0,16,8,Lab,2,F,M
201840,Spring,2018,42893,CSIS,120,2,Intro to Software Development,White,4,32,15,Lecture,3,F,M
201840,Spring,2018,42036,CSIS,180,09F,Web Design - Lab,Egan,0,16,16,Lab,2,T,N
201840,Spring,2018,42662,CSIS,180,08H,Web Design-Lab,Egan,0,16,16,Lab,2,T,N
201840,Spring,2018,42035,CSIS,180,11,Web Design,Egan,3,32,32,Lecture,2,T,N
201840,Spring,2018,44479,CSIS,180,8EH,Web Design-Lab,Mehta,0,16,13,Lab,2,P,N
201840,Spring,2018,43873,CSIS,180,6ET,Web Design-Lab,Mehta,0,16,16,Lab,2,P,N
201840,Spring,2018,43872,CSIS,180,2E,Web Design,Mehta,3,32,29,Lecture,2,P,N
201840,Spring,2018,44219,CSIS,210,13W,Data Structures-Lab,White,0,16,4,Lab,2,F,M
201840,Spring,2018,42038,CSIS,210,09W,Data Structures - Lab,White,0,16,12,Lab,2,F,M
201840,Spring,2018,40280,CSIS,210,9,Data Structures,White,3,32,16,Lecture,3,F,M
201840,Spring,2018,42898,CSIS,225,12T,Advanced Programming-Lab,Lim,0,16,12,Lab,2,T,M
201840,Spring,2018,40168,CSIS,225,08T,Advanced Programming Lab,Lim,0,16,13,Lab,2,T,M
201840,Spring,2018,42897,CSIS,225,04T,Advanced Programming Lab,Lim,0,17,16,Lab,2,T,M
201840,Spring,2018,40279,CSIS,225,5,Advanced Programming,Lim,3,24,19,Lecture,2,T,M
201840,Spring,2018,42896,CSIS,225,7,Advanced Programming,Lim,3,24,22,Lecture,2,T,M
201840,Spring,2018,43142,CSIS,351,2,Theory of Computation,DiTursi,3,24,8,Lecture,3,F,M
201840,Spring,2018,43503,CSIS,351,8,Theory of Computation,DiTursi,3,24,24,Lecture,3,F,M
201840,Spring,2018,44481,CSIS,355,12,Advanced Database,Vandenberg,3,16,15,Lecture,3,T,M
201840,Spring,2018,43594,CSIS,385,12T,Design+Analysis of Alg-Lab,Teresco,0,16,10,Lab,2,T,M
201840,Spring,2018,42903,CSIS,385,04T,Design+Analysis of Alg Lab,Teresco,0,16,13,Lab,2,T,M
201840,Spring,2018,42905,CSIS,385,03W,Design+Analysis of Alg Lab,Teresco,0,16,16,Lab,2,T,M
201840,Spring,2018,42995,CSIS,385,5,Design+Analysis of Algorithm,Teresco,3,24,16,Lecture,2,T,M
201840,Spring,2018,43595,CSIS,385,3,Design+Analysis of Algorithm,Teresco,3,24,23,Lecture,2,T,M
201840,Spring,2018,43881,CSIS,390,02T,Web Application Dev - Lab,Breimer,0,16,13,Lab,2,T,M
201840,Spring,2018,43880,CSIS,390,01W,Web Application Dev Lab,Breimer,0,16,16,Lab,2,T,M
201840,Spring,2018,43877,CSIS,390,1,Web Application Development,Breimer,3,32,29,Lecture,2,T,M
201840,Spring,2018,44480,CSIS,400,10,Proactive Cyber Security,Armitage,3,32,32,Lecture,3,F,M
201840,Spring,2018,43884,CSIS,400,9,Cryptography,DiTursi,3,24,19,Lecture,3,F,M
201840,Spring,2018,43597,CSIS,415,06T,Software Engineering II-Lab,Cotler,0,16,10,Lab,2,T,M
201840,Spring,2018,43598,CSIS,415,05M,Software Engineering II-Lab,Cotler,0,16,11,Lab,2,T,M
201840,Spring,2018,43997,CSIS,415,M7E,Software Engineering II-Lab,Cotler,0,16,16,Lab,2,T,M
201840,Spring,2018,42045,CSIS,415,8E,Software Engineering II,Cotler,3,38,37,Lecture,2,T,M
201930,Fall,2018,34636,CSIS,10,03M,Intro to Computer App - Lab,Egan,0,16,16,Lab,2,T,B
201930,Fall,2018,30108,CSIS,10,6ET,Intro to Computer App-Lab,Fryling,0,16,16,Lab,2,T,B
201930,Fall,2018,34637,CSIS,10,11M,Intro to Computer App-Lab,Goldstein,0,16,16,Lab,2,T,B
201930,Fall,2018,34634,CSIS,10,11,Intro to Computer Applications,Goldstein,3,32,32,Lecture,2,T,B
201930,Fall,2018,30103,CSIS,10,2E,Intro to Computer Applicat,Rivituso,3,32,30,Lecture,2,P,B
201930,Fall,2018,30105,CSIS,10,8EH,Intro to Computer App-Lab,White,0,16,14,Lab,2,F,B
201930,Fall,2018,34655,CSIS,11,2EB,Prob Solving With Spreadsheets,"Armitage, Linda",1,16,7,Lecture,1.5,P,B
201930,Fall,2018,30910,CSIS,11,2EA,Prob Solving With Spreadsheets,Arunasalem,1,16,14,Lecture,1.5,P,B
201930,Fall,2018,33602,CSIS,11,04A,Prob Solving With Spreadsheets,Fryling,1,16,13,Lecture,1.5,T,B
201930,Fall,2018,34657,CSIS,11,04B,Prob Solving With Spreadsheets,Fryling,1,16,14,Lecture,1.5,T,B
201930,Fall,2018,33605,CSIS,11,3EA,Prob Solving With Spreadsheets,Roberts,1,16,13,Lecture,1.5,P,B
201930,Fall,2018,34656,CSIS,11,3EB,Prob Solving With Spreadsheets,Roberts,1,16,15,Lecture,1.5,P,B
201930,Fall,2018,30474,CSIS,110,01F,Intro CS:MM Python Prg-Lab,Egan,0,16,14,Lab,2,T,M
201930,Fall,2018,32708,CSIS,110,05F,Intro CS:MM Python Prg Lab,Egan,0,16,16,Lab,2,T,M
201930,Fall,2018,30110,CSIS,110,7,Intro CS: MM Python Prg,Egan,3,32,30,Lecture,2,T,M
201930,Fall,2018,32711,CSIS,110,04T,Intro CS: Graphics & Games Lab,Flatland,0,16,10,Lab,2,T,M
201930,Fall,2018,32712,CSIS,110,02T,Intro CS: Graphics & Games Lab,Flatland,0,16,12,Lab,2,T,M
201930,Fall,2018,32709,CSIS,110,1,Intro CS: Graphics & Games,Flatland,3,32,22,Lecture,2,T,M
201930,Fall,2018,30112,CSIS,110,04H,Intro CS: Music Python -Lab,Vandenberg,0,16,14,Lab,2,T,M
201930,Fall,2018,30147,CSIS,110,29F,Intro CS: Music Python-Lab,Vandenberg,0,16,15,Lab,2,T,M
201930,Fall,2018,30527,CSIS,110,9,Intro CS:Music Python,Vandenberg,3,32,29,Lecture,2,T,M
201930,Fall,2018,30114,CSIS,110,F05,Intro CS:MM Python Prg-Lab,White,0,16,9,Lab,2,F,M
201930,Fall,2018,30111,CSIS,110,01M,Intro CS:MM Python Prg-Lab,White,0,16,11,Lab,2,F,M
201930,Fall,2018,30109,CSIS,110,2,Intro CS:MM Python Prg,White,3,32,20,Lecture,2,F,M
201930,Fall,2018,30308,CSIS,114,05W,Management Information Sys-Lab,Armitage,0,16,16,Lab,2,F,B
201930,Fall,2018,30573,CSIS,114,08T,Management Information Sys-Lab,Armitage,0,16,16,Lab,2,F,B
201930,Fall,2018,30572,CSIS,114,6,Management Information Systems,Armitage,3,32,32,Lecture,2,F,B
201930,Fall,2018,30307,CSIS,114,9EW,Management Information Sys-Lab,"Armitage, Linda",0,16,16,Lab,2,P,B
201930,Fall,2018,30363,CSIS,114,7EM,Management Information Sys-lab,"Armitage, Linda",0,16,16,Lab,2,P,B
201930,Fall,2018,30362,CSIS,114,3E,Management Information Systems,"Armitage, Linda",3,32,32,Lecture,2,P,B
201930,Fall,2018,30306,CSIS,114,01F,Management Information Sys-Lab,DiTursi,0,16,16,Lab,2,F,B
201930,Fall,2018,30310,CSIS,114,05F,Management Information Sys-Lab,DiTursi,0,16,16,Lab,2,F,B
201930,Fall,2018,32717,CSIS,114,09W,Management Information Sys-Lab,DiTursi,0,16,16,Lab,2,F,B
201930,Fall,2018,34266,CSIS,114,09M,Management Information Sys-Lab,DiTursi,0,16,16,Lab,2,F,B
201930,Fall,2018,30300,CSIS,114,23,Management Information Systems,DiTursi,3,32,32,Lecture,2,F,B
201930,Fall,2018,30361,CSIS,114,8,Management Information Systems,DiTursi,3,32,32,Lecture,2,F,B
201930,Fall,2018,30364,CSIS,114,24T,Management Information Sys-lab,Liu,0,16,16,Lab,2,T,B
201930,Fall,2018,30365,CSIS,114,04H,Management Information Sys-lab,Liu,0,16,16,Lab,2,T,B
201930,Fall,2018,30309,CSIS,114,10,Management Information Systems,Liu,3,32,32,Lecture,2,T,B
201930,Fall,2018,33609,CSIS,115,9,Database Design and App fo Bus,Armitage,3,16,15,Lecture,3,F,N
201930,Fall,2018,31230,CSIS,115,6,Database Design and App fo Bus,Yoder,3,16,12,Lecture,3,T,N
201930,Fall,2018,30943,CSIS,115,10,Database Design and App fo Bus,Yoder,3,16,15,Lecture,3,T,N
201930,Fall,2018,31033,CSIS,120,05W,Intro to Software Dev - Lab,Small,0,16,13,Lab,2,T,M
201930,Fall,2018,30466,CSIS,120,13W,Intro to Software Dev - Lab,Small,0,16,14,Lab,2,T,M
201930,Fall,2018,31032,CSIS,120,9,Intro to Software Development,Small,4,32,27,Lecture,3,T,M
201930,Fall,2018,34639,CSIS,180,6ET,Web Design-Lab,Mehta,0,16,14,Lab,2,P,N
201930,Fall,2018,34640,CSIS,180,8EH,Web Design-Lab,Mehta,0,16,14,Lab,2,P,N
201930,Fall,2018,34638,CSIS,180,2E,Web Design,Mehta,3,32,28,Lecture,2,P,N
201930,Fall,2018,34090,CSIS,200,15,Intro to CyberSecurity,Armitage,3,24,16,Lecture,3,F,N
201930,Fall,2018,34642,CSIS,200,8,Data Analytics & Visualization,Dickinson,3,16,7,Lecture,3,P,N
201930,Fall,2018,34647,CSIS,201,08T,No Code Mobile App Dev Lab,Fryling,0,16,14,Lab,2,T,N
201930,Fall,2018,34643,CSIS,201,7E,No Code Mobile App Dev,Fryling,3,32,14,Lecture,2,T,N
201930,Fall,2018,34294,CSIS,210,01W,Data Structures-Lab,Teresco,0,16,8,Lab,2,T,M
201930,Fall,2018,30116,CSIS,210,05W,Data Structures-Lab,Teresco,0,16,15,Lab,2,T,M
201930,Fall,2018,32869,CSIS,210,09W,Data Structures - Lab,Teresco,0,16,16,Lab,2,T,M
201930,Fall,2018,32868,CSIS,210,11,Data Structures,Teresco,3,32,11,Lecture,3,T,M
201930,Fall,2018,30115,CSIS,210,5,Data Structures,Teresco,3,32,28,Lecture,3,T,M
201930,Fall,2018,30192,CSIS,220,09M,Assembly Lang and Comp Arc-Lab,White,0,16,16,Lab,2,F,M
201930,Fall,2018,30193,CSIS,220,25M,Assembly Lang and Comp Arc-Lab,White,0,16,16,Lab,2,F,M
201930,Fall,2018,33089,CSIS,220,4,Assembly Lang and Comp Archtcr,White,4,32,32,Lecture,3,F,M
201930,Fall,2018,30896,CSIS,251,7EM,Discrete Structures I-Lab,Matthews,0,16,11,Lab,1.5,T,M
201930,Fall,2018,30897,CSIS,251,3EM,Discrete Structures I-Lab,Matthews,0,16,15,Lab,1.5,T,M
201930,Fall,2018,33095,CSIS,251,13M,Discrete Structures-Lab,Matthews,0,16,17,Lab,1.5,T,M
201930,Fall,2018,33094,CSIS,251,10,Discrete Structures,Matthews,4,24,19,Lecture,2,T,M
201930,Fall,2018,31545,CSIS,251,8,Discrete Structures,Matthews,4,24,24,Lecture,2,T,M
201930,Fall,2018,30456,CSIS,350,12,Database Management Systems,Vandenberg,3,28,27,Lecture,3,T,M
201930,Fall,2018,34649,CSIS,365,3,Communications and Networks,Goldstein,3,28,24,Lecture,3,T,M
201930,Fall,2018,34787,CSIS,370,05F,Robotics - Lab,Liu,0,16,13,Lab,2,T,M
201930,Fall,2018,34786,CSIS,370,25M,Robotics,Liu,3,16,13,Lecture,2,T,M
201930,Fall,2018,33613,CSIS,400,6,Human Computer Interaction,Cotler,3,24,23,Lecture,3,T,M
201930,Fall,2018,33652,CSIS,410,10T,Software Engineering I-Lab,Cotler,0,18,17,Lab,2,T,M
201930,Fall,2018,32721,CSIS,410,08H,Software Engineering I-Lab,Cotler,0,20,20,Lab,2,T,M
201930,Fall,2018,30118,CSIS,410,8E,Software Engineering I,Cotler,3,37,37,Lecture,2,T,M
201940,Spring,2019,40040,CSIS,10,6ET,Intro to Computer App.-Lab,"Armitage, Linda",0,16,16,Lab,2,P,B
201940,Spring,2019,40038,CSIS,10,8EH,Intro to Computer App.-Lab,Arunasalem,0,16,16,Lab,2,P,B
201940,Spring,2019,40870,CSIS,10,09W,Intro to Computer App.-Lab,Goldstein,0,16,16,Lab,2,T,B
201940,Spring,2019,42658,CSIS,10,13,Intro to Computer Applications,Goldstein,3,32,32,Lecture,2,T,B
201940,Spring,2019,40037,CSIS,10,2E,Intro to Computer Applications,Roberts,3,32,32,Lecture,2,P,B
201940,Spring,2019,40041,CSIS,10,TE,Intro to Computer App.-Lab,Schindler,0,16,16,Lab,2,P,B
201940,Spring,2019,45234,CSIS,11,10A,Prob Solving Sprdshts Hybrid,Cotler,1,16,16,Lecture,1.5,T,B
201940,Spring,2019,45233,CSIS,11,02B,Prob Solving Sprdshts Hybrid,Goldstein,1,16,6,Lecture,1.5,T,B
201940,Spring,2019,45232,CSIS,11,02A,Prob Solving Sprdshts Hybrid,Goldstein,1,16,14,Lecture,1.5,T,B
201940,Spring,2019,43999,CSIS,11,01B,Prob Solving Spreadsheets,White,1,16,13,Lecture,1.5,F,B
201940,Spring,2019,43901,CSIS,11,01A,Prob Solving Spreadsheets,White,1,16,16,Lecture,1.5,F,B
201940,Spring,2019,42660,CSIS,110,05F,Intro to CS: MM Python Lab,Egan,0,16,15,Lab,2,T,M
201940,Spring,2019,43870,CSIS,110,02H,Intro to CS: MM Python-Lab,Egan,0,16,15,Lab,2,T,M
201940,Spring,2019,40357,CSIS,110,7,Intro to CS: MM Python,Egan,3,32,30,Lecture,2,T,M
201940,Spring,2019,42888,CSIS,110,H06,Intro to CS: GameMaker-Lab,Flatland,0,16,9,Lab,2,T,M
201940,Spring,2019,42890,CSIS,110,F09,Intro to CS: GameMaker-Lab,Flatland,0,16,12,Lab,2,T,M
201940,Spring,2019,42886,CSIS,110,11,Intro to CS: GameMaker,Flatland,3,32,21,Lecture,2,T,M
201940,Spring,2019,40197,CSIS,114,05F,Management Information Sys-Lab,Armitage,0,16,16,Lab,2,F,B
201940,Spring,2019,40362,CSIS,114,24H,Management Information Sys-Lab,Armitage,0,16,16,Lab,2,F,B
201940,Spring,2019,40275,CSIS,114,5,Management Information Systems,Armitage,3,32,32,Lecture,2,F,B
201940,Spring,2019,40192,CSIS,114,ME7,Management Information Sys-Lab,"Armitage, Linda",0,16,16,Lab,2,P,B
201940,Spring,2019,40196,CSIS,114,W9E,Management Information Sys-Lab,"Armitage, Linda",0,16,16,Lab,2,P,B
201940,Spring,2019,40153,CSIS,114,3E,Management Information Systems,"Armitage, Linda",3,32,32,Lecture,2,P,B
201940,Spring,2019,40195,CSIS,114,06H,Management Information Sys-Lab,DiTursi,0,16,16,Lab,2,F,B
201940,Spring,2019,40873,CSIS,114,03F,Management Information Sys-Lab,DiTursi,0,16,16,Lab,2,F,B
201940,Spring,2019,40658,CSIS,114,3,Management Information Systems,DiTursi,3,32,32,Lecture,2,F,B
201940,Spring,2019,40194,CSIS,114,09M,Management Information Sys-Lab,Liu,0,16,16,Lab,2,T,B
